amount,origin_country,destination_country,transaction_type,time_of_day,customer_age,account_age_days,num_prev_flags,is_high_risk_country,label
9774.2,Russia,Germany,deposit,Afternoon (12–18),30,1462,1,True,1
2801.78,Iran,Germany,deposit,Evening (18–22),40,343,1,True,1
6948.92,India,USA,transfer,Night (22–6),69,578,0,False,1
7023.16,Germany,Germany,withdrawal,Morning (6–12),21,1302,0,False,0
544.19,Germany,India,withdrawal,Morning (6–12),54,1998,0,False,0
11642.23,Germany,Germany,withdrawal,Night (22–6),59,490,0,False,1
3518.54,USA,India,withdrawal,Evening (18–22),54,428,2,False,0
8756.66,Germany,USA,withdrawal,Afternoon (12–18),61,1721,0,False,0
1928.68,India,Russia,transfer,Afternoon (12–18),50,480,0,False,0
11293.95,India,USA,deposit,Morning (6–12),78,500,0,False,1
2464.94,Russia,Germany,deposit,Evening (18–22),73,1697,2,True,1
54.48,USA,India,withdrawal,Afternoon (12–18),59,1612,0,False,0
11789.54,India,Germany,deposit,Afternoon (12–18),46,1487,1,False,1
478.63,Iran,Germany,deposit,Night (22–6),54,985,0,True,1
1923.27,USA,Russia,deposit,Evening (18–22),36,1499,0,False,0
14984.86,USA,Germany,withdrawal,Evening (18–22),68,736,0,False,1
15039.75,India,Russia,withdrawal,Afternoon (12–18),37,132,0,False,1
4259.99,Iran,India,transfer,Evening (18–22),49,357,0,True,1
4996.15,Russia,India,withdrawal,Evening (18–22),61,1736,0,True,1
2975.07,India,Russia,transfer,Evening (18–22),72,630,1,False,0
1735.11,Iran,USA,withdrawal,Night (22–6),33,275,1,True,1
1992.43,USA,India,deposit,Afternoon (12–18),22,1111,0,False,0
5581.62,Iran,USA,transfer,Morning (6–12),66,134,0,True,1
6979.19,USA,India,transfer,Evening (18–22),63,721,0,False,0
7840.98,India,India,transfer,Afternoon (12–18),29,1001,1,False,0
7794.16,India,Iran,withdrawal,Morning (6–12),62,1122,0,False,0
478.18,Germany,Germany,transfer,Night (22–6),38,1022,1,False,1
3410.25,Germany,Germany,withdrawal,Afternoon (12–18),31,1355,0,False,0
296.41,Germany,USA,transfer,Night (22–6),54,182,0,False,1
3987.31,India,Germany,withdrawal,Afternoon (12–18),39,1590,0,False,0
2912.78,Russia,USA,transfer,Night (22–6),47,1942,0,True,1
10933.09,India,India,deposit,Afternoon (12–18),40,1088,0,False,1
2160.96,Iran,Iran,deposit,Night (22–6),22,986,2,True,1
622.53,India,Iran,transfer,Morning (6–12),46,1068,0,False,0
771.54,India,India,withdrawal,Afternoon (12–18),76,1159,0,False,0
7167.15,USA,Russia,withdrawal,Morning (6–12),47,759,0,False,0
4814.53,USA,Russia,withdrawal,Evening (18–22),35,1949,0,False,0
533.04,USA,Germany,deposit,Morning (6–12),63,103,1,False,0
439.28,India,USA,deposit,Afternoon (12–18),67,885,0,False,0
6036.04,Russia,Iran,deposit,Morning (6–12),78,1984,1,True,1
377.73,Iran,Germany,withdrawal,Afternoon (12–18),69,314,0,True,1
8625.93,Iran,India,withdrawal,Night (22–6),18,1603,0,True,1
6125.0,Russia,Iran,withdrawal,Evening (18–22),56,1250,0,True,1
424.24,Russia,USA,transfer,Morning (6–12),78,309,1,True,1
443.27,Iran,USA,transfer,Evening (18–22),34,816,0,True,1
21577.29,Germany,Russia,transfer,Morning (6–12),20,715,1,False,1
2344.19,USA,Germany,deposit,Afternoon (12–18),59,1870,0,False,0
2315.28,USA,India,deposit,Morning (6–12),24,1609,0,False,0
8377.88,Iran,Iran,withdrawal,Evening (18–22),44,998,0,True,1
14710.82,Russia,USA,transfer,Morning (6–12),45,1719,1,True,1
21343.87,Germany,Iran,withdrawal,Evening (18–22),61,1206,1,False,1
6999.5,Iran,India,transfer,Evening (18–22),71,320,0,True,1
2360.1,USA,Iran,transfer,Afternoon (12–18),48,961,0,False,0
435.97,India,Germany,withdrawal,Night (22–6),32,1195,1,False,1
7506.21,Russia,Russia,withdrawal,Night (22–6),72,797,1,True,1
4086.8,India,Iran,transfer,Morning (6–12),70,341,0,False,0
2760.17,Iran,Russia,transfer,Evening (18–22),65,675,0,True,1
11841.19,USA,India,deposit,Afternoon (12–18),25,1085,1,False,1
589.4,Germany,Russia,withdrawal,Night (22–6),23,55,0,False,1
3392.53,India,Iran,withdrawal,Afternoon (12–18),45,1964,0,False,0
57.09,Germany,Iran,withdrawal,Afternoon (12–18),21,284,1,False,0
3161.77,USA,USA,withdrawal,Evening (18–22),47,1998,1,False,0
289.75,India,Iran,transfer,Morning (6–12),60,1788,2,False,0
632.45,Germany,Russia,deposit,Evening (18–22),34,1109,0,False,0
625.13,Germany,USA,withdrawal,Night (22–6),51,322,0,False,1
5237.84,India,Iran,transfer,Night (22–6),77,666,0,False,1
6852.99,USA,Iran,transfer,Afternoon (12–18),23,259,2,False,0
4377.77,Germany,India,transfer,Evening (18–22),53,82,0,False,0
16373.6,Iran,USA,transfer,Evening (18–22),52,983,0,True,1
2348.98,India,India,transfer,Afternoon (12–18),56,130,0,False,0
1682.35,Russia,India,withdrawal,Morning (6–12),56,1520,0,True,1
10147.51,Russia,India,withdrawal,Afternoon (12–18),33,1899,1,True,1
1265.41,USA,Germany,deposit,Afternoon (12–18),19,833,1,False,0
16514.35,Iran,India,withdrawal,Night (22–6),25,898,1,True,1
61.14,Germany,Russia,transfer,Evening (18–22),32,296,3,False,0
17512.63,Russia,Iran,deposit,Night (22–6),44,1848,1,True,1
220.59,USA,Germany,transfer,Afternoon (12–18),33,31,1,False,0
11088.61,Iran,India,transfer,Evening (18–22),18,51,1,True,1
3750.72,Iran,Iran,withdrawal,Afternoon (12–18),76,607,0,True,1
24784.14,USA,USA,transfer,Afternoon (12–18),27,241,0,False,1
383.31,USA,USA,withdrawal,Morning (6–12),24,1289,0,False,0
4035.55,Germany,Iran,transfer,Night (22–6),65,1933,0,False,1
17417.88,USA,Russia,deposit,Night (22–6),27,558,0,False,1
3702.22,Germany,Iran,transfer,Afternoon (12–18),29,417,0,False,0
4963.14,Germany,Iran,withdrawal,Morning (6–12),34,43,0,False,0
5949.51,India,Germany,transfer,Afternoon (12–18),62,548,1,False,0
3030.64,Iran,USA,withdrawal,Afternoon (12–18),29,1900,0,True,1
4938.37,Iran,USA,withdrawal,Afternoon (12–18),32,1275,0,True,1
4389.13,Iran,India,deposit,Morning (6–12),63,1965,0,True,1
11571.16,India,Iran,withdrawal,Evening (18–22),68,645,0,False,1
232.56,Germany,Iran,deposit,Morning (6–12),49,991,0,False,0
1649.21,Germany,Russia,deposit,Afternoon (12–18),49,432,1,False,0
15019.98,USA,USA,transfer,Evening (18–22),68,1566,1,False,1
11048.38,India,Russia,deposit,Afternoon (12–18),43,316,1,False,1
3040.88,USA,Germany,withdrawal,Morning (6–12),31,413,0,False,0
4839.67,India,India,withdrawal,Morning (6–12),67,1300,0,False,0
1624.37,USA,Russia,deposit,Evening (18–22),79,1953,0,False,0
1042.02,Russia,USA,transfer,Morning (6–12),43,1144,0,True,1
3115.29,Iran,Germany,deposit,Afternoon (12–18),78,855,1,True,1
2179.77,Iran,Iran,deposit,Evening (18–22),22,341,0,True,1
4381.22,Germany,Germany,withdrawal,Night (22–6),69,1490,0,False,1
404.61,Russia,Russia,transfer,Afternoon (12–18),78,755,2,True,1
18324.8,Iran,USA,transfer,Night (22–6),55,72,0,True,1
21419.33,Germany,Russia,transfer,Evening (18–22),67,1127,0,False,1
5989.32,Russia,Iran,transfer,Evening (18–22),63,783,1,True,1
3840.39,Iran,Iran,withdrawal,Afternoon (12–18),21,1022,1,True,1
1851.9,USA,USA,transfer,Morning (6–12),45,1614,1,False,0
8404.54,India,India,transfer,Afternoon (12–18),72,1933,1,False,0
5771.65,Russia,Germany,transfer,Morning (6–12),18,905,0,True,1
887.37,Germany,Germany,withdrawal,Morning (6–12),30,1369,0,False,0
12091.51,Russia,Iran,withdrawal,Afternoon (12–18),60,763,0,True,1
8644.97,Germany,Russia,transfer,Evening (18–22),20,1915,1,False,0
14958.69,Russia,Russia,withdrawal,Afternoon (12–18),66,173,0,True,1
6468.02,Germany,India,deposit,Night (22–6),67,1382,0,False,1
4752.02,Iran,Russia,transfer,Evening (18–22),42,238,0,True,1
2708.51,USA,Germany,withdrawal,Morning (6–12),59,1152,1,False,0
13495.09,Iran,Russia,transfer,Evening (18–22),33,729,0,True,1
10051.96,USA,India,transfer,Afternoon (12–18),38,143,0,False,1
231.36,Iran,Germany,withdrawal,Evening (18–22),30,204,0,True,1
133.6,Iran,Russia,deposit,Morning (6–12),69,300,2,True,1
2361.74,Russia,Germany,transfer,Morning (6–12),61,92,1,True,1
8318.24,India,Iran,deposit,Evening (18–22),53,1037,1,False,0
21821.38,Germany,Iran,withdrawal,Night (22–6),25,825,0,False,1
815.05,Germany,Iran,transfer,Morning (6–12),61,1457,0,False,0
4508.62,Germany,Russia,withdrawal,Night (22–6),36,254,0,False,1
2397.37,USA,India,withdrawal,Morning (6–12),64,190,0,False,0
17518.54,Germany,Germany,withdrawal,Evening (18–22),77,1089,1,False,1
9229.57,Germany,USA,withdrawal,Morning (6–12),33,410,0,False,0
9110.95,Russia,Iran,transfer,Night (22–6),29,1706,1,True,1
3162.08,Iran,Iran,deposit,Night (22–6),37,347,1,True,1
2679.17,Germany,USA,deposit,Evening (18–22),35,737,1,False,0
1596.94,India,USA,transfer,Night (22–6),71,1716,0,False,1
290.13,Germany,Russia,transfer,Night (22–6),29,485,0,False,1
10002.13,USA,Germany,deposit,Evening (18–22),65,1322,0,False,1
8380.59,USA,Iran,deposit,Morning (6–12),42,373,1,False,0
40862.23,USA,India,transfer,Evening (18–22),77,1093,0,False,1
28474.37,Germany,Russia,withdrawal,Morning (6–12),69,1803,0,False,1
4053.26,Russia,Russia,transfer,Morning (6–12),28,443,0,True,1
7326.42,India,India,deposit,Morning (6–12),39,1433,1,False,0
14480.86,Germany,India,withdrawal,Afternoon (12–18),69,1275,1,False,1
9473.86,Russia,India,deposit,Morning (6–12),63,1334,2,True,1
1420.76,Russia,USA,withdrawal,Evening (18–22),51,254,1,True,1
2994.13,Germany,Iran,deposit,Evening (18–22),30,1510,3,False,0
691.48,Germany,USA,withdrawal,Evening (18–22),63,1207,1,False,0
15401.12,Russia,Iran,transfer,Afternoon (12–18),55,309,0,True,1
4659.24,Russia,USA,transfer,Night (22–6),29,1406,0,True,1
1298.02,Russia,Germany,withdrawal,Afternoon (12–18),56,1092,1,True,1
5569.15,Germany,Iran,withdrawal,Evening (18–22),53,758,0,False,0
4813.35,Russia,Russia,transfer,Evening (18–22),45,1809,0,True,1
2217.1,USA,Iran,transfer,Night (22–6),44,650,0,False,1
602.7,Germany,Iran,withdrawal,Afternoon (12–18),56,1004,2,False,0
5567.21,USA,Iran,withdrawal,Evening (18–22),30,602,0,False,0
3673.05,Iran,Germany,transfer,Morning (6–12),60,518,0,True,1
7399.04,Germany,USA,deposit,Morning (6–12),57,1037,0,False,0
3671.55,Iran,Russia,transfer,Evening (18–22),44,1998,0,True,1
9558.85,Russia,USA,withdrawal,Morning (6–12),68,966,0,True,1
4013.77,Russia,USA,withdrawal,Night (22–6),48,1251,0,True,1
4115.57,India,India,deposit,Evening (18–22),19,1329,0,False,0
10463.79,Russia,Germany,transfer,Afternoon (12–18),70,1225,1,True,1
2583.24,Iran,India,withdrawal,Evening (18–22),35,813,0,True,1
719.44,Russia,Germany,transfer,Night (22–6),43,537,0,True,1
146.03,Germany,USA,withdrawal,Afternoon (12–18),70,434,1,False,0
7035.29,Russia,USA,deposit,Night (22–6),59,1324,0,True,1
4841.99,India,Germany,transfer,Morning (6–12),48,1988,0,False,0
6088.33,Russia,USA,transfer,Morning (6–12),78,1607,2,True,1
1197.41,Iran,USA,deposit,Morning (6–12),55,1754,0,True,1
733.06,Iran,Russia,withdrawal,Night (22–6),73,801,1,True,1
73.26,Russia,India,withdrawal,Night (22–6),39,693,0,True,1
2158.44,Iran,India,transfer,Evening (18–22),53,160,1,True,1
4456.99,Iran,India,deposit,Afternoon (12–18),36,1679,0,True,1
2489.91,India,Iran,transfer,Afternoon (12–18),31,1438,1,False,0
2876.6,Germany,Russia,transfer,Night (22–6),31,1787,0,False,1
11725.31,India,India,withdrawal,Night (22–6),67,1450,0,False,1
2140.51,USA,India,withdrawal,Morning (6–12),46,1619,1,False,0
3607.63,India,Russia,withdrawal,Night (22–6),34,1903,0,False,1
7654.36,Russia,USA,withdrawal,Morning (6–12),67,1349,0,True,1
2525.4,Germany,India,withdrawal,Night (22–6),67,1436,2,False,1
4865.45,Russia,USA,deposit,Afternoon (12–18),54,1565,0,True,1
9915.7,USA,India,transfer,Evening (18–22),26,1448,0,False,0
14930.95,Germany,Germany,deposit,Night (22–6),18,1607,0,False,1
795.41,Iran,Iran,transfer,Morning (6–12),21,1658,1,True,1
13058.31,India,India,withdrawal,Evening (18–22),75,1313,0,False,1
3387.51,Russia,Germany,deposit,Morning (6–12),24,310,1,True,1
1493.68,USA,Russia,transfer,Morning (6–12),28,1409,0,False,0
3072.93,Iran,Germany,withdrawal,Evening (18–22),31,449,0,True,1
19568.27,India,Russia,withdrawal,Evening (18–22),59,1245,1,False,1
3392.46,Iran,India,deposit,Evening (18–22),36,666,0,True,1
1993.08,India,Russia,deposit,Night (22–6),57,1481,0,False,1
5017.43,Germany,Germany,deposit,Evening (18–22),20,837,1,False,0
1373.14,Iran,Iran,withdrawal,Night (22–6),25,377,2,True,1
394.48,Iran,USA,transfer,Afternoon (12–18),46,458,0,True,1
689.88,Iran,USA,transfer,Afternoon (12–18),67,1445,0,True,1
685.09,Germany,Iran,deposit,Morning (6–12),54,1394,0,False,0
823.8,USA,USA,transfer,Morning (6–12),69,576,0,False,0
747.3,India,India,withdrawal,Night (22–6),60,969,1,False,1
5120.42,Iran,India,transfer,Morning (6–12),26,431,0,True,1
1003.73,Germany,Germany,withdrawal,Afternoon (12–18),36,1100,0,False,0
2120.7,USA,Germany,deposit,Night (22–6),29,694,1,False,1
11354.87,India,Russia,transfer,Night (22–6),44,779,0,False,1
3211.91,Germany,Germany,withdrawal,Evening (18–22),54,1478,0,False,0
5506.45,India,India,deposit,Night (22–6),65,1570,1,False,1
945.64,Iran,Germany,deposit,Morning (6–12),75,989,0,True,1
1067.75,USA,USA,deposit,Afternoon (12–18),42,666,0,False,0
208.64,Germany,Russia,deposit,Morning (6–12),62,908,1,False,0
925.24,USA,Russia,transfer,Afternoon (12–18),55,1381,1,False,0
1632.74,Iran,India,withdrawal,Evening (18–22),65,116,0,True,1
974.06,USA,Germany,transfer,Afternoon (12–18),67,544,0,False,0
464.43,USA,USA,withdrawal,Evening (18–22),34,1033,0,False,0
642.78,Russia,Germany,deposit,Morning (6–12),61,1218,0,True,1
3088.15,USA,Iran,transfer,Evening (18–22),76,1276,0,False,0
1155.46,India,Germany,deposit,Night (22–6),50,890,0,False,1
2264.91,Germany,India,withdrawal,Night (22–6),56,1350,0,False,1
3500.03,Russia,Germany,deposit,Afternoon (12–18),31,945,0,True,1
5862.29,Germany,Russia,transfer,Morning (6–12),45,480,1,False,0
200.53,Germany,USA,transfer,Morning (6–12),35,1396,0,False,0
8032.47,Iran,India,withdrawal,Afternoon (12–18),72,1989,0,True,1
4942.97,Iran,Iran,withdrawal,Night (22–6),50,370,3,True,1
426.48,Russia,USA,transfer,Evening (18–22),69,1514,0,True,1
10340.67,Iran,USA,transfer,Afternoon (12–18),59,1445,0,True,1
12683.47,Iran,Russia,transfer,Evening (18–22),32,1954,1,True,1
315.11,Iran,Russia,transfer,Evening (18–22),78,1590,0,True,1
1620.88,Germany,Russia,withdrawal,Morning (6–12),28,1604,0,False,0
8204.68,Russia,India,transfer,Night (22–6),53,450,1,True,1
6896.79,Germany,Germany,withdrawal,Evening (18–22),32,410,1,False,0
1019.9,India,USA,transfer,Night (22–6),70,1670,1,False,1
1174.5,Germany,Germany,transfer,Morning (6–12),79,34,1,False,0
2313.93,India,Germany,deposit,Afternoon (12–18),65,677,0,False,0
3313.31,USA,Russia,deposit,Afternoon (12–18),47,1057,1,False,0
4815.01,USA,Germany,transfer,Morning (6–12),75,1734,0,False,0
2301.56,India,USA,withdrawal,Morning (6–12),32,345,0,False,0
3104.46,India,USA,transfer,Evening (18–22),66,1875,0,False,0
6881.14,Germany,Iran,deposit,Morning (6–12),40,1971,0,False,0
186.86,India,India,transfer,Afternoon (12–18),60,1131,0,False,0
1454.68,Russia,Germany,deposit,Night (22–6),67,560,0,True,1
6247.46,USA,India,transfer,Night (22–6),77,1770,1,False,1
11278.83,USA,India,transfer,Night (22–6),65,384,0,False,1
3583.9,India,India,withdrawal,Night (22–6),76,1889,0,False,1
3797.65,Iran,India,deposit,Morning (6–12),32,1086,1,True,1
566.81,Iran,USA,deposit,Morning (6–12),46,691,1,True,1
2965.72,India,Germany,deposit,Night (22–6),28,1758,0,False,1
3803.03,Russia,Iran,withdrawal,Morning (6–12),62,1192,0,True,1
1388.46,Iran,India,transfer,Evening (18–22),35,1325,0,True,1
1568.37,India,Iran,withdrawal,Morning (6–12),57,1249,0,False,0
2368.32,Russia,USA,transfer,Evening (18–22),48,156,1,True,1
101.38,Russia,USA,withdrawal,Evening (18–22),26,378,1,True,1
1943.62,Germany,Russia,withdrawal,Morning (6–12),39,1796,1,False,0
1187.78,Russia,India,deposit,Night (22–6),28,1097,1,True,1
1983.75,Iran,Russia,withdrawal,Evening (18–22),34,771,1,True,1
637.82,Iran,Iran,transfer,Morning (6–12),50,757,0,True,1
11060.4,India,Germany,withdrawal,Afternoon (12–18),79,273,0,False,1
4501.99,India,Russia,withdrawal,Night (22–6),28,38,0,False,1
5683.16,Russia,USA,transfer,Afternoon (12–18),56,1815,2,True,1
7783.55,USA,India,deposit,Evening (18–22),25,741,1,False,0
3450.18,Germany,Iran,transfer,Afternoon (12–18),68,875,1,False,0
454.66,USA,USA,transfer,Morning (6–12),74,1132,1,False,0
3851.29,Russia,Germany,transfer,Night (22–6),21,1810,1,True,1
4419.62,Russia,India,withdrawal,Evening (18–22),53,1243,0,True,1
6841.08,USA,Germany,withdrawal,Morning (6–12),36,115,0,False,0
2825.17,Germany,Germany,transfer,Night (22–6),41,1538,0,False,1
682.42,USA,India,transfer,Evening (18–22),58,300,0,False,0
1668.81,India,India,deposit,Evening (18–22),66,1827,0,False,0
2255.57,Iran,Germany,withdrawal,Evening (18–22),35,542,1,True,1
5191.12,India,Iran,withdrawal,Evening (18–22),50,1073,1,False,0
4228.91,Iran,India,withdrawal,Afternoon (12–18),63,1542,0,True,1
2201.03,Russia,USA,withdrawal,Afternoon (12–18),53,1985,0,True,1
21530.98,Germany,Russia,transfer,Afternoon (12–18),27,159,0,False,1
4654.17,USA,Iran,transfer,Evening (18–22),72,867,0,False,0
1353.97,Germany,India,deposit,Afternoon (12–18),31,799,0,False,0
536.72,USA,India,withdrawal,Night (22–6),24,1696,0,False,1
829.44,India,Iran,withdrawal,Evening (18–22),29,1060,1,False,0
1411.53,India,Russia,transfer,Night (22–6),39,881,0,False,1
875.82,USA,Germany,deposit,Night (22–6),78,1806,1,False,1
1032.46,Germany,USA,transfer,Afternoon (12–18),44,1757,0,False,0
1678.03,USA,India,withdrawal,Evening (18–22),65,966,2,False,0
952.01,Russia,Russia,withdrawal,Afternoon (12–18),54,1363,0,True,1
11353.76,India,USA,deposit,Afternoon (12–18),28,1862,1,False,1
418.18,Russia,Iran,transfer,Afternoon (12–18),53,1680,0,True,1
3717.06,India,India,withdrawal,Evening (18–22),77,930,0,False,0
2641.53,India,Germany,withdrawal,Evening (18–22),30,502,2,False,0
20193.21,Iran,Iran,deposit,Afternoon (12–18),49,1155,1,True,1
594.14,Russia,India,withdrawal,Night (22–6),79,367,0,True,1
2536.29,Russia,Russia,withdrawal,Night (22–6),25,348,0,True,1
17445.3,Iran,USA,transfer,Evening (18–22),24,1566,1,True,1
10031.22,Germany,USA,deposit,Morning (6–12),60,1078,0,False,1
8493.32,Russia,India,deposit,Afternoon (12–18),60,750,0,True,1
1491.38,USA,Iran,deposit,Afternoon (12–18),75,1483,0,False,0
937.0,Iran,Germany,transfer,Morning (6–12),34,172,0,True,1
5522.8,Russia,Russia,deposit,Evening (18–22),39,1762,0,True,1
13251.93,Germany,India,withdrawal,Night (22–6),63,686,1,False,1
4068.25,Russia,Russia,deposit,Evening (18–22),51,1202,1,True,1
4238.64,India,USA,withdrawal,Night (22–6),37,1746,0,False,1
1642.38,USA,Germany,deposit,Night (22–6),70,1108,0,False,1
7337.37,Iran,Russia,deposit,Evening (18–22),25,500,1,True,1
1035.39,India,India,transfer,Afternoon (12–18),39,392,2,False,0
1955.44,Germany,Germany,deposit,Afternoon (12–18),44,679,0,False,0
2770.72,India,Iran,deposit,Afternoon (12–18),51,238,1,False,0
3542.42,India,India,transfer,Night (22–6),38,1238,0,False,1
1388.06,Germany,Russia,withdrawal,Afternoon (12–18),32,1118,0,False,0
609.92,India,Germany,deposit,Night (22–6),22,578,0,False,1
4716.0,Iran,India,deposit,Afternoon (12–18),55,1165,1,True,1
1702.82,Russia,Germany,withdrawal,Evening (18–22),34,292,0,True,1
4352.27,India,Germany,transfer,Morning (6–12),25,1129,0,False,0
838.32,Iran,Germany,deposit,Night (22–6),36,1349,1,True,1
3280.61,Russia,Russia,transfer,Evening (18–22),22,1231,2,True,1
3802.74,Russia,India,withdrawal,Night (22–6),40,795,0,True,1
